,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source
1566,46.0,Voluntary Resignation,Travel_Rarely,669.0,Sales,9,2.0,Medical,125008,3.0,Male,64.0,2.0,3.0,Sales Executive,4.0,Single,9619.0,13596.0,6.0,No,16.0,3.0,4.0,0.0,9.0,3.0,3.0,9.0,8.0,4.0,7.0,Company Website
1567,40.0,Current employee,Travel_Frequently,530.0,Research & Development,1,4.0,Life Sciences,125009,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1568,25.0,Current employee,Travel_Rarely,959.0,Sales,28,3.0,Life Sciences,125010,1.0,Male,42.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,3.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1569,40.0,Current employee,Travel_Frequently,530.0,Research & Development,1,4.0,Human Resources,125011,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,3.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1570,25.0,Current employee,Travel_Rarely,959.0,Sales,28,3.0,Technical Degree,125012,1.0,Male,42.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,0.0,No,22.0,3.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1571,25.0,Current employee,Travel_Rarely,959.0,Sales,28,3.0,Life Sciences,125013,1.0,Male,42.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,19002.0,1.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1572,25.0,Current employee,Travel_Rarely,959.0,Sales,28,3.0,Technical Degree,125014,1.0,Male,42.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,19783.0,0.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1573,40.0,Current employee,Travel_Frequently,530.0,Research & Development,1,4.0,Life Sciences,125015,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1574,40.0,Current employee,Travel_Frequently,530.0,Research & Development,1,4.0,Human Resources,125016,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1575,25.0,Current employee,Travel_Rarely,959.0,Sales,28,3.0,Life Sciences,125017,1.0,Male,42.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,3.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1576,40.0,Current employee,Travel_Frequently,530.0,Research & Development,1,4.0,Human Resources,125018,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,3.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1577,25.0,Current employee,Travel_Rarely,959.0,Sales,28,3.0,Technical Degree,125019,1.0,Male,42.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,0.0,No,22.0,3.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1578,25.0,Current employee,Travel_Rarely,959.0,Sales,28,3.0,Life Sciences,125020,1.0,Male,42.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,19002.0,1.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1579,25.0,Current employee,Travel_Rarely,959.0,Sales,28,3.0,Technical Degree,125021,1.0,Male,42.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,19783.0,0.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1580,40.0,Current employee,Travel_Frequently,530.0,Research & Development,1,4.0,Life Sciences,125022,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1581,40.0,Current employee,Travel_Frequently,530.0,Research & Development,1,4.0,Human Resources,125023,3.0,Male,78.0,2.0,4.0,Healthcare Representative,2.0,Married,13503.0,14115.0,1.0,No,22.0,4.0,4.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,Company Website
1582,51.0,Current employee,Travel_Rarely,632.0,Sales,21,4.0,Marketing,125024,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0,Yes,22.0,3.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1583,30.0,Current employee,Travel_Rarely,438.0,Research & Development,18,3.0,Life Sciences,125025,1.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0,Yes,22.0,3.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1584,30.0,Current employee,Travel_Rarely,438.0,Research & Development,18,3.0,Medical,125026,1.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,7.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1585,51.0,Current employee,Travel_Rarely,632.0,Sales,21,4.0,Other,125027,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,7.0,Yes,22.0,3.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1586,30.0,Current employee,Travel_Rarely,438.0,Research & Development,18,3.0,Life Sciences,125028,1.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1587,30.0,Current employee,Travel_Rarely,438.0,Research & Development,18,3.0,Medical,125029,1.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,7.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1588,51.0,Current employee,Travel_Rarely,632.0,Sales,21,4.0,Marketing,125030,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1589,51.0,Current employee,Travel_Rarely,632.0,Sales,21,4.0,Other,125031,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,7.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1590,30.0,Current employee,Travel_Rarely,438.0,Research & Development,18,3.0,Life Sciences,125032,1.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0,Yes,22.0,3.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1591,30.0,Current employee,Travel_Rarely,438.0,Research & Development,18,3.0,Medical,125033,1.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,7.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1592,51.0,Current employee,Travel_Rarely,632.0,Sales,21,4.0,Other,125034,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,7.0,Yes,22.0,3.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1593,30.0,Current employee,Travel_Rarely,438.0,Research & Development,18,3.0,Life Sciences,125035,1.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1594,30.0,Current employee,Travel_Rarely,438.0,Research & Development,18,3.0,Medical,125036,1.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,7.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1595,51.0,Current employee,Travel_Rarely,632.0,Sales,21,4.0,Marketing,125037,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,0.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1596,51.0,Current employee,Travel_Rarely,632.0,Sales,21,4.0,Other,125038,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,8423.0,7.0,Yes,22.0,4.0,4.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,Company Website
1597,30.0,Current employee,Travel_Rarely,1334.0,Sales,4,2.0,Medical,125039,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,1.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1598,41.0,Current employee,Travel_Frequently,857.0,Research & Development,10,3.0,Life Sciences,125040,1.0,Female,42.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,1.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1599,30.0,Current employee,Travel_Rarely,1334.0,Sales,4,2.0,Life Sciences,125041,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,5.0,Yes,12.0,4.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1600,41.0,Current employee,Travel_Frequently,857.0,Research & Development,10,3.0,Medical,125042,1.0,Female,42.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,6.0,Yes,12.0,4.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1601,30.0,Current employee,Travel_Rarely,1334.0,Sales,4,2.0,Medical,125043,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,1.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1602,30.0,Current employee,Travel_Rarely,1334.0,Sales,4,2.0,Life Sciences,125044,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,5.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Indeed
1603,41.0,Current employee,Travel_Frequently,857.0,Research & Development,10,3.0,Life Sciences,125045,1.0,Female,42.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,1.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1604,41.0,Current employee,Travel_Frequently,857.0,Research & Development,10,3.0,Medical,125046,1.0,Female,42.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,6.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1605,41.0,Current employee,Travel_Frequently,857.0,Research & Development,10,3.0,Life Sciences,125047,1.0,Female,42.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,1.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1606,30.0,Current employee,Travel_Rarely,1334.0,Sales,4,2.0,Life Sciences,125048,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,5.0,Yes,12.0,4.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1607,41.0,Current employee,Travel_Frequently,857.0,Research & Development,10,3.0,Medical,125049,1.0,Female,42.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,6.0,Yes,12.0,4.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1608,30.0,Current employee,Travel_Rarely,1334.0,Sales,4,2.0,Medical,125050,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,1.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1609,30.0,Current employee,Travel_Rarely,1334.0,Sales,4,2.0,Life Sciences,125051,3.0,Female,63.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,5.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Indeed
1610,41.0,Current employee,Travel_Frequently,857.0,Research & Development,10,3.0,Life Sciences,125052,1.0,Female,42.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,1.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1611,41.0,Current employee,Travel_Frequently,857.0,Research & Development,10,3.0,Medical,125053,1.0,Female,42.0,2.0,2.0,Sales Executive,2.0,Divorced,5209.0,19760.0,6.0,Yes,12.0,3.0,2.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,Seek
1612,46.0,Current employee,Travel_Frequently,638.0,Research & Development,1,3.0,Medical,125054,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,2.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1614,46.0,Current employee,Travel_Frequently,638.0,Research & Development,1,3.0,Human Resources,125056,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,0.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1615,41.0,Current employee,Travel_Rarely,933.0,Research & Development,9,4.0,Medical,125057,1.0,Male,42.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,0.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1616,41.0,Current employee,Travel_Rarely,933.0,Research & Development,9,4.0,Life Sciences,125058,1.0,Male,42.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,2.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1617,41.0,Current employee,Travel_Rarely,933.0,Research & Development,9,4.0,Medical,125059,1.0,Male,42.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,0.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1618,46.0,Current employee,Travel_Frequently,638.0,Research & Development,1,3.0,Medical,125060,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,2.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1619,46.0,Current employee,Travel_Frequently,638.0,Research & Development,1,3.0,Human Resources,125061,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,0.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1620,41.0,Current employee,Travel_Rarely,933.0,Research & Development,9,4.0,Life Sciences,125062,1.0,Male,42.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,2.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1621,46.0,Current employee,Travel_Frequently,638.0,Research & Development,1,3.0,Human Resources,125063,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,0.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1622,41.0,Current employee,Travel_Rarely,933.0,Research & Development,9,4.0,Medical,125064,1.0,Male,42.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,0.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1623,41.0,Current employee,Travel_Rarely,933.0,Research & Development,9,4.0,Life Sciences,125065,1.0,Male,42.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,2.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1624,41.0,Current employee,Travel_Rarely,933.0,Research & Development,9,4.0,Medical,125066,1.0,Male,42.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,0.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1625,46.0,Current employee,Travel_Frequently,638.0,Research & Development,1,3.0,Medical,125067,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,2.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1626,46.0,Current employee,Travel_Frequently,638.0,Research & Development,1,3.0,Human Resources,125068,3.0,Male,40.0,2.0,3.0,Healthcare Representative,1.0,Married,10673.0,3142.0,0.0,Yes,13.0,3.0,3.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,Seek
1627,32.0,Current employee,Travel_Rarely,1093.0,Sales,6,4.0,Medical,125069,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1628,45.0,Current employee,Travel_Rarely,194.0,Research & Development,9,3.0,Life Sciences,125070,1.0,Male,42.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1629,32.0,Current employee,Travel_Rarely,1093.0,Sales,6,4.0,Marketing,125071,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,5.0,No,16.0,4.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1630,45.0,Current employee,Travel_Rarely,194.0,Research & Development,9,3.0,Medical,125072,1.0,Male,42.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,6.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1631,32.0,Current employee,Travel_Rarely,1093.0,Sales,6,4.0,Medical,125073,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1632,32.0,Current employee,Travel_Rarely,1093.0,Sales,6,4.0,Marketing,125074,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,5.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1633,45.0,Current employee,Travel_Rarely,194.0,Research & Development,9,3.0,Life Sciences,125075,1.0,Male,42.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1634,45.0,Current employee,Travel_Rarely,194.0,Research & Development,9,3.0,Medical,125076,1.0,Male,42.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,6.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1635,32.0,Current employee,Travel_Rarely,1093.0,Sales,6,4.0,Medical,125077,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1636,45.0,Current employee,Travel_Rarely,194.0,Research & Development,9,3.0,Life Sciences,125078,1.0,Male,42.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1637,32.0,Current employee,Travel_Rarely,1093.0,Sales,6,4.0,Marketing,125079,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,5.0,No,16.0,4.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1638,45.0,Current employee,Travel_Rarely,194.0,Research & Development,9,3.0,Medical,125080,1.0,Male,42.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,6.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1639,32.0,Current employee,Travel_Rarely,1093.0,Sales,6,4.0,Medical,125081,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1640,32.0,Current employee,Travel_Rarely,1093.0,Sales,6,4.0,Marketing,125082,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,5.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1641,45.0,Current employee,Travel_Rarely,194.0,Research & Development,9,3.0,Life Sciences,125083,1.0,Male,42.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,1.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1642,45.0,Current employee,Travel_Rarely,194.0,Research & Development,9,3.0,Medical,125084,1.0,Male,42.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,24301.0,6.0,No,16.0,3.0,1.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,Seek
1643,54.0,Current employee,Travel_Rarely,1217.0,Research & Development,2,4.0,Technical Degree,125085,1.0,Female,60.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1644,57.0,Current employee,Travel_Rarely,334.0,Research & Development,24,2.0,Life Sciences,125086,1.0,Female,42.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1645,54.0,Current employee,Travel_Rarely,1217.0,Research & Development,2,4.0,Life Sciences,125087,1.0,Female,60.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,1.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1646,57.0,Current employee,Travel_Rarely,334.0,Research & Development,24,2.0,Technical Degree,125088,1.0,Female,42.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,2.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1647,54.0,Current employee,Travel_Rarely,1217.0,Research & Development,2,4.0,Technical Degree,125089,1.0,Female,60.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1648,57.0,Current employee,Travel_Rarely,334.0,Research & Development,24,2.0,Life Sciences,125090,1.0,Female,42.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1649,57.0,Current employee,Travel_Rarely,334.0,Research & Development,24,2.0,Technical Degree,125091,1.0,Female,42.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,2.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1650,54.0,Current employee,Travel_Rarely,1217.0,Research & Development,2,4.0,Technical Degree,125092,1.0,Female,60.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1651,57.0,Current employee,Travel_Rarely,334.0,Research & Development,24,2.0,Life Sciences,125093,1.0,Female,42.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1652,54.0,Current employee,Travel_Rarely,1217.0,Research & Development,2,4.0,Life Sciences,125094,1.0,Female,60.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,1.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1653,57.0,Current employee,Travel_Rarely,334.0,Research & Development,24,2.0,Technical Degree,125095,1.0,Female,42.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,2.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1654,54.0,Current employee,Travel_Rarely,1217.0,Research & Development,2,4.0,Technical Degree,125096,1.0,Female,60.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1655,57.0,Current employee,Travel_Rarely,334.0,Research & Development,24,2.0,Life Sciences,125097,1.0,Female,42.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,9.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1656,57.0,Current employee,Travel_Rarely,334.0,Research & Development,24,2.0,Technical Degree,125098,1.0,Female,42.0,3.0,3.0,Research Director,3.0,Married,13549.0,24001.0,2.0,No,12.0,3.0,1.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,GlassDoor
1657,24.0,Current employee,Travel_Rarely,1353.0,Sales,3,2.0,Other,125099,1.0,Female,33.0,3.0,2.0,Sales Executive,3.0,Married,4999.0,17519.0,0.0,No,21.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,Company Website
1658,50.0,Current employee,Travel_Rarely,1452.0,Research & Development,11,3.0,Life Sciences,125100,1.0,Female,42.0,3.0,2.0,Sales Executive,3.0,Married,4999.0,17519.0,0.0,No,21.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,Company Website
1659,24.0,Current employee,Travel_Rarely,1353.0,Sales,3,2.0,Life Sciences,125101,1.0,Female,33.0,3.0,2.0,Sales Executive,3.0,Married,4999.0,17519.0,4.0,No,21.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,Company Website
1660,50.0,Current employee,Travel_Rarely,1452.0,Research & Development,11,3.0,Medical,125102,1.0,Female,42.0,3.0,2.0,Sales Executive,3.0,Married,4999.0,17519.0,6.0,No,21.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,Company Website
